timestamp,demanda_real_m3,pred_xgboost_v3.0_(actual)_m3,pred_randomforest_m3,pred_lightgbm_m3
2025-09-14 18:00:00,17385.22868332491,17631.72607421875,17293.047256971775,16894.791592608093
2025-09-14 19:00:00,10498.084872780692,10784.999682617188,10718.811054864744,10435.868134118455
2025-09-14 20:00:00,10526.872266481801,10487.667797851562,10860.599837952645,11047.864625598047
2025-09-14 21:00:00,12049.232291875795,11964.620416259766,11859.267744084065,12027.160158746272
2025-09-14 22:00:00,11329.542637926395,11144.648803710938,11237.135414820026,11291.48143385252
2025-09-14 23:00:00,8112.747134571506,7499.318652343751,7665.999995462405,7920.745714314795
2025-09-15 00:00:00,7910.43766052022,7996.3526855468735,7814.787131567626,7827.319617431358
2025-09-15 01:00:00,7867.1387452015515,7451.706835937501,7720.720054246958,7381.494127490877
2025-09-15 02:00:00,7516.46994004563,7449.21533203125,7503.778767463842,7394.374929097991
2025-09-15 03:00:00,3221.35465765777,3507.1304687499996,3632.356565614703,3711.321696267116
2025-09-15 04:00:00,6179.109087968336,6058.976855468751,6068.846780779105,5832.959329809361
2025-09-15 05:00:00,7655.708484451374,7334.0263671875,7685.804807310604,7604.201370981851
2025-09-15 06:00:00,7038.33864894961,7399.7330078125,6980.9092505845,7106.779443779896
2025-09-15 07:00:00,10835.171616849704,10680.658520507812,10905.912585065678,10979.744546491947
2025-09-15 08:00:00,12113.503997019585,12082.666876220703,12191.914832162225,12053.86819196059
2025-09-15 09:00:00,16728.669949756226,15947.444140625,15553.65819001023,16316.419218142155
2025-09-15 10:00:00,16948.80380025987,16925.999609375,16825.43876989499,16840.18063261519
2025-09-15 11:00:00,18122.76670251604,18379.45107421875,18032.888103925183,18490.614642751996
2025-09-15 12:00:00,24867.677666638498,25713.0861328125,25555.212287263203,25096.49111405237
2025-09-15 13:00:00,10715.052942522787,11152.915466308594,10660.60966682528,11289.37949521034
2025-09-15 14:00:00,16230.352333928118,16519.97060546875,16233.329439300984,16287.000575662476
2025-09-15 15:00:00,16587.486496408164,16566.779296875,16549.008074577636,16547.60730937186
2025-09-15 16:00:00,15622.362418521292,15598.277734375,15503.64570723749,15383.001910188246
2025-09-15 17:00:00,13613.068932066832,13608.631225585938,13571.039010666964,13506.31618612016
